name,teamName,age,it,sp,st,en,du,di,sk,pa,pc,df,sc,ex,ld
Jeff Petry,Rangers,32,76,74,76,82,80,72,74,78,82,76,76,64,58
Joshua Bailey,Rangers,30,67,77,71,80,78,73,77,83,80,71,72,76,74
Cooper Marody,Rangers,23,65,71,70,67,60,70,67,60,61,68,60,26,28
Mark Giordano,Rangers,36,76,76,74,84,81,67,76,83,86,78,79,80,81
Brad Richardson,Rangers,35,72,75,64,77,69,67,75,73,69,72,71,76,72
Nicklas Backstrom,Rangers,32,70,82,72,83,81,69,82,89,86,70,75,82,79
Rasmus Ristolainen,Rangers,25,80,76,75,85,73,71,76,82,81,73,72,51,48
Loui Eriksson,Rangers,34,65,77,72,79,71,78,78,75,73,66,72,84,76
David Pastrnak,Rangers,23,70,78,70,80,70,70,78,84,89,71,86,45,43
Viktor Arvidsson,Rangers,26,67,80,68,80,70,69,80,76,78,70,83,44,41
Roman Josi,Rangers,29,70,80,74,85,74,75,80,84,83,82,78,60,66
Jared Spurgeon,Rangers,30,70,79,63,84,71,79,79,79,80,76,77,63,57
Johnny Gaudreau,Rangers,26,65,84,64,82,75,77,84,90,89,70,79,50,46
Henrik Lundqvist,Rangers,38,83,86,80,84,77,88,87,82,86,0,0,74,76
Paul Ladue,Rangers,27,68,70,72,72,63,70,65,74,76,69,71,36,32
Devin Shore,Rangers,25,70,71,72,76,77,77,75,75,73,68,71,38,36
Zach Hyman,Rangers,27,74,72,75,79,75,68,74,75,73,71,73,41,39
Vince Dunn,Rangers,23,67,74,71,77,74,70,74,77,80,74,74,34,34
Nicolas Roy,Rangers,23,69,71,74,68,60,67,67,60,60,66,60,30,30
Blaine Byron,Rangers,25,68,71,66,72,70,68,69,69,69,67,67,27,25
Alexandre Carrier,Rangers,23,61,73,67,69,60,70,72,60,56,65,62,27,27
Mike Reilly,Rangers,26,65,71,72,75,66,71,74,72,72,71,67,39,37
Jujhar Khaira,Rangers,25,74,70,74,72,66,63,71,72,69,69,67,37,36
Jimmy Howard,Rangers,35,81,86,82,83,66,80,87,78,86,0,0,55,55
David Rittich,Rangers,27,82,87,80,81,78,77,86,80,85,0,0,27,27
Jonathan Huberdeau,Rangers,26,69,77,71,82,69,69,77,86,87,75,79,54,55
Hayden Hawkey,Rangers,25,72,72,70,71,69,69,73,71,70,2,2,25,28
Mikael Granlund,Rangers,28,68,78,69,82,77,75,77,83,82,77,75,55,51
Riley Barber,Rangers,26,62,69,69,69,61,70,71,60,59,68,60,27,27
Jon Merrill,Rangers,28,71,70,75,77,67,69,71,70,69,74,65,46,43
Tyson Barrie,Rangers,28,67,80,66,82,71,74,79,85,82,69,77,56,51
Oscar Klefbom,Rangers,26,69,70,75,83,69,79,74,78,80,77,74,46,43
Mason Appleton,Rangers,24,66,72,70,69,64,70,72,70,67,70,67,27,26
Brett Connolly,Rangers,27,69,71,70,73,70,67,72,74,74,71,74,54,47
Matt Hunwick,Rangers,34,69,74,70,77,67,71,74,73,70,73,65,66,58
Patrice Bergeron,Rangers,34,72,77,73,82,71,70,77,84,89,80,82,92,88
Jonathan Drouin,Rangers,24,68,80,70,80,73,71,80,79,82,68,73,45,42
Jonathan Toews,Ottawa,31,70,80,75,84,74,69,80,81,84,80,79,80,83
Jimmy Hayes,Ottawa,30,70,69,80,71,66,67,72,71,67,66,67,52,48
Ondrej Palat,Ottawa,28,75,75,72,79,69,73,76,80,81,74,72,53,54
Mario Lucia,Ottawa,26,69,69,70,69,66,66,65,67,65,67,65,29,29
Brian Gibbons,Ottawa,32,69,76,59,74,68,70,76,74,71,69,71,38,36
Antoine Roussel,Ottawa,30,79,72,77,75,70,47,72,75,74,71,71,56,52
Tyler Pitlick,Ottawa,28,72,70,71,73,67,70,70,70,63,70,71,37,35
Xavier Ouellet,Ottawa,26,69,74,70,73,65,69,74,69,67,73,63,40,37
Mikko Koskinen,Ottawa,31,77,82,88,78,76,74,81,76,82,0,0,36,36
Michael Stone,Ottawa,29,75,70,76,78,67,69,70,72,73,76,67,57,52
Michael Chaput,Ottawa,27,69,72,71,70,64,66,70,67,63,69,61,42,37
Jordan Martinook,Ottawa,27,75,72,74,76,77,69,72,73,70,69,70,45,43
Ryan Murray,Ottawa,26,67,74,72,79,67,74,75,77,73,76,65,47,43
Anthony Stolarz,Ottawa,26,79,80,79,79,79,79,83,81,82,1,2,32,29
Ben Chiarot,Ottawa,28,76,71,77,76,69,67,71,74,69,76,68,45,42
Melker Karlsson,Ottawa,29,70,71,70,74,71,69,71,70,65,67,71,44,42
Matthew Nieto,Ottawa,27,67,76,67,76,69,76,76,74,69,68,69,51,50
Timo Meier,Ottawa,23,75,77,75,77,68,67,76,76,78,70,76,36,35
Jason Chimera,Ottawa,40,72,73,73,73,78,64,73,73,70,68,69,99,91
Riley Sheahan,Ottawa,28,69,72,77,75,79,76,74,74,70,71,69,54,49
Chris Driedger,Ottawa,25,72,76,70,74,75,79,78,76,76,0,0,31,27
Jon Marchessault,Ottawa,29,74,80,66,80,75,68,81,80,83,70,79,44,40
Tyler Bozak,Ottawa,34,68,76,71,79,75,73,76,78,81,71,73,68,62
Jonathan Ericsson,Ottawa,36,73,70,79,78,70,66,70,68,67,75,66,71,63
Freddie Hamilton,Ottawa,28,71,72,69,70,63,70,71,64,60,67,65,37,34
Tanner Richard,Ottawa,26,69,66,71,69,61,64,65,60,61,68,60,29,28
Henrik Zetterberg,Ottawa,39,68,73,67,76,68,72,73,76,76,70,71,99,90
Luke Witkowski,Ottawa,29,75,71,78,65,65,49,69,64,64,69,61,37,34
Marc-Andre Fleury,Ottawa,35,85,90,85,88,78,85,92,80,91,0,0,75,73
Zane McIntyre,Ottawa,27,72,80,73,73,70,76,79,73,77,0,0,31,31
Blake Coleman,Ottawa,28,83,72,74,77,68,64,73,72,69,69,73,37,35
Tommy Wingels,Ottawa,31,78,73,69,73,70,66,71,71,66,69,70,59,56
Michael Paliotta,Ottawa,26,69,68,71,69,61,45,67,69,69,63,62,28,29
Laurent Brossoit,Ottawa,26,78,80,82,77,77,74,77,79,80,2,2,31,29
Zach Sanford,Ottawa,25,68,73,69,73,67,69,75,73,66,70,70,29,31
Roman Lyubimov,Ottawa,28,66,71,73,70,66,70,72,64,57,68,67,30,31
David Booth,Ottawa,35,67,75,70,69,67,69,76,67,62,67,69,66,59
Miro Aaltonen,Ottawa,26,62,73,64,71,71,65,73,69,69,70,70,25,25
Eric Comrie,Ottawa,24,72,74,73,70,70,67,75,71,74,2,1,27,25
Loic Leduc,Ottawa,25,66,66,77,71,65,60,66,60,60,68,59,25,25
Mark Barberio,Philly,29,65,71,73,76,66,70,72,72,73,75,68,46,42
Dennis Everberg,Philly,28,71,70,72,72,62,70,70,72,68,67,64,29,29
Brandon Pirri,Philly,28,67,75,68,73,65,70,75,72,74,70,74,47,42
Paul Byron,Philly,30,73,78,62,76,70,71,77,74,75,71,74,55,54
Josh Manson,Philly,28,79,72,77,80,76,65,73,75,74,77,70,46,43
Griffin Reinhart,Philly,26,70,68,70,70,61,66,67,61,60,69,62,29,25
Andy Greene,Philly,37,72,73,69,81,76,76,73,73,73,78,69,82,83
Martin Marincin,Philly,28,68,72,72,75,62,69,72,72,69,73,64,42,39
Johan Gustafsson,Philly,28,76,76,78,74,73,73,77,69,77,0,0,27,27
Nikita Scherbak,Philly,24,67,72,66,70,60,70,72,65,62,62,70,32,30
Raphael Diaz,Philly,34,64,72,68,69,63,72,72,64,63,71,65,31,31
Alex Broadhurst,Philly,27,69,65,69,69,61,55,65,60,62,65,60,30,30
Nic Dowd,Philly,29,73,72,73,72,68,68,72,73,72,69,68,38,36
Johan Alm,Philly,28,69,66,67,66,67,67,67,65,66,64,66,27,27
Anthony DeAngelo,Philly,24,70,74,60,70,65,63,74,70,70,69,70,34,33
Nail Yakupov,Philly,26,68,75,67,72,66,68,75,72,69,63,70,52,48
Louis Domingue,Philly,28,80,83,79,78,75,77,81,80,82,0,0,28,28
Blake Pietila,Philly,27,70,71,71,70,61,69,70,66,61,69,60,32,30
Anton Forsberg,Philly,27,80,79,80,78,75,78,79,81,80,0,0,29,27
Kevin Gravel,Philly,28,67,70,69,70,65,75,69,67,67,69,61,37,34
Barclay Goodrow,Philly,27,77,72,74,72,66,61,71,72,70,68,68,38,36
Kevin Labanc,Philly,24,66,75,69,75,69,68,75,78,82,69,72,37,36
Seth Helgeson,Philly,29,74,68,73,72,61,60,70,62,61,69,64,30,27
Kenny Agostino,Philly,27,75,69,72,74,63,67,71,76,78,70,68,33,30
Calvin De Haan,Philly,28,78,76,71,79,68,72,76,75,74,79,66,50,46
Mathieu Perreault,Philly,32,74,75,64,76,71,67,76,77,78,70,72,63,57
Scott Wilson,Philly,27,72,71,71,71,66,69,71,72,67,68,67,41,38
Miikka Salomaki,Philly,27,74,71,70,70,65,66,71,68,65,69,64,39,36
Garrett Noonan,Philly,29,68,66,70,66,66,68,64,66,64,67,64,27,27
Patrick Maroon,Philly,31,79,70,79,79,74,58,70,76,76,70,75,55,50
Niklas Lundstrom,Philly,27,73,74,71,77,78,77,76,77,76,0,0,27,27
Joel Lowry,Philly,28,66,68,70,67,69,67,66,67,66,67,65,27,27
Sean Kuraly,Philly,27,75,70,72,74,67,66,71,72,68,67,68,35,33
Jason Kasdorf,Philly,27,72,74,74,73,75,76,75,76,76,0,0,27,27
Brett Bulmer,Philly,27,69,65,72,69,61,57,65,69,69,67,60,30,28
Tomas Nosek,Philly,27,69,72,73,73,66,71,72,71,68,69,69,36,34
Greg Pateryn,Philly,29,77,68,76,78,68,67,68,69,67,75,63,42,38
Vojtech Mozik,Phoenix,27,69,70,68,69,61,66,70,60,57,69,62,29,27
Samuel Blais,Phoenix,23,62,66,71,68,67,60,64,68,69,70,66,30,32
Richard Bachman,Phoenix,32,78,81,72,76,74,68,81,73,82,0,0,30,30
David Elsner,Phoenix,28,58,61,64,67,67,67,61,58,58,50,59,25,25
Cristopher Nilstorp,Phoenix,36,77,76,76,72,72,75,76,71,76,0,0,29,29
Michael Duco,Phoenix,32,65,65,56,67,66,45,65,65,65,55,65,28,28
Matt Watkins,Phoenix,33,65,72,50,68,62,70,72,60,59,49,60,26,26
Matt Nickerson,Phoenix,35,72,50,72,69,68,36,54,51,51,51,51,25,25
Jakub Kovar,Phoenix,31,77,79,76,76,77,78,77,78,78,0,0,28,28
Cal O'Reilly,Phoenix,33,64,71,65,69,62,75,71,69,67,64,66,26,26
Patrice Cormier,Phoenix,29,69,70,73,67,61,65,69,69,69,68,60,28,29
Michael Hutchinson,Phoenix,30,78,79,79,77,75,78,80,78,81,0,0,32,32
Rob Schremp,Phoenix,33,68,72,65,75,63,73,73,74,71,60,73,28,28
Ilari Filppula,Phoenix,38,63,70,63,65,65,72,70,66,66,64,66,26,26
Darren Archibald,Phoenix,30,74,67,74,72,62,66,66,73,69,65,69,26,26
Andrew Mangiapane,Phoenix,23,68,74,67,71,63,69,75,69,66,67,71,30,30
Teemu Hartikainen,Phoenix,29,70,68,70,74,61,70,69,72,68,63,69,29,29
Fabian Brunnstrom,Phoenix,35,60,80,67,60,64,72,80,63,60,60,51,33,32
Taylor Chorney,Phoenix,32,67,73,65,70,64,70,73,70,67,73,65,44,39
Jared Staal,Phoenix,29,69,67,75,69,61,60,67,60,59,66,60,25,25
Max Reinhart,Phoenix,28,65,69,67,70,61,70,69,70,70,68,64,28,27
Ty Wishart,Phoenix,31,70,64,76,70,61,69,64,70,70,70,67,27,27
Anton Lander,Phoenix,28,68,71,70,70,64,70,71,70,65,69,63,32,30
Josh Archibald,Phoenix,27,76,72,70,74,65,69,70,72,69,69,72,34,32
Kirill Tulupov,Phoenix,31,74,60,74,66,65,55,60,62,62,65,54,26,26
Taylor Fedun,Phoenix,31,64,73,68,71,64,69,73,71,71,71,67,27,26
Yohann Auvitu,Phoenix,30,66,72,65,73,65,70,72,71,72,68,72,28,28
Kyle Cumiskey,Phoenix,33,56,75,59,60,62,73,75,51,50,69,53,30,30
Ty Rattie,Phoenix,27,66,72,69,70,63,75,72,70,66,67,66,35,32
Linus Omark,Phoenix,33,67,73,62,76,63,67,73,76,73,59,68,30,30
Mathieu Brunelle,Phoenix,36,60,62,55,65,65,68,62,62,58,54,64,25,25
Brad Hunt,Phoenix,31,65,70,73,72,65,75,70,74,76,72,71,37,34
Marc Cheverie,Phoenix,33,74,75,77,70,70,77,75,65,75,0,0,25,25
Adam Pardy,Phoenix,35,69,67,75,69,64,64,69,68,67,70,61,36,36
Josh Winquist,Phoenix,26,65,66,68,73,73,74,71,64,65,64,66,27,27
Yorick Trielle,Phoenix,39,60,55,65,68,68,62,60,62,62,54,62,25,25
Radel Fazleev,Phoenix,24,58,64,60,64,60,66,64,64,57,55,52,25,25
Matt O'Connor,Phoenix,28,72,74,75,73,75,76,75,77,77,0,0,27,27
Anders Lindback,Pittsburgh,31,79,77,86,75,73,72,78,72,79,0,2,34,33
Adam Pelech,Pittsburgh,25,74,70,71,78,68,74,68,75,69,71,69,38,38
Anders Lee,Pittsburgh,29,74,78,79,78,80,67,76,75,77,69,81,52,58
JT Miller,Pittsburgh,27,73,76,75,78,77,69,76,79,79,72,74,53,49
Steve Bernier,Pittsburgh,34,69,68,75,69,63,69,73,69,68,68,68,73,65
Derrick Pouliot,Pittsburgh,26,72,71,69,77,66,70,72,74,74,70,67,39,37
Rob O'Gara,Pittsburgh,26,70,69,71,70,61,70,70,67,67,71,62,34,32
Andy Welinski,Pittsburgh,26,70,69,71,70,61,70,71,70,70,67,65,35,35
Brendan Leipsic,Pittsburgh,25,68,71,73,75,67,70,76,75,73,67,68,34,32
Anders Bjork,Pittsburgh,23,67,69,66,73,63,70,70,74,74,70,68,35,33
Mats Zuccarello,Pittsburgh,32,73,83,62,81,70,70,83,81,79,70,72,60,60
Marc-Andre Gragnani,Pittsburgh,33,65,68,71,69,62,69,69,69,69,70,65,29,29
Shawn Matthias,Pittsburgh,32,67,69,72,73,66,69,69,69,65,69,69,67,60
Travis Zajac,Pittsburgh,34,71,75,72,82,73,73,75,77,76,74,73,84,81
Landon Ferraro,Pittsburgh,28,69,70,67,69,61,67,70,67,62,65,68,35,34
Craig Smith,Pittsburgh,30,70,75,73,77,76,69,75,75,77,70,75,62,58
Dmitry Kulikov,Pittsburgh,29,72,76,73,78,68,68,76,70,71,76,66,67,60
Marko Dano,Pittsburgh,25,71,70,72,68,63,68,76,69,65,68,66,41,37
Thomas Hickey,Pittsburgh,31,70,77,72,77,69,70,77,74,72,75,67,56,52
Dmitry Orlov,Pittsburgh,28,75,72,74,81,80,72,73,77,77,78,71,53,49
Mathew Barzal,Pittsburgh,22,70,82,70,80,66,69,83,83,83,69,74,34,33
Jonathan Bernier,Pittsburgh,31,79,85,79,78,79,78,85,76,84,0,0,46,44
Ryan Nugent-Hopkins,Pittsburgh,26,70,77,73,82,72,74,75,79,81,71,77,59,59
Curtis Lazar,Pittsburgh,25,73,75,74,72,65,71,73,72,69,75,64,45,42
Ryan Pulock,Pittsburgh,25,74,73,76,80,66,76,72,78,79,74,75,35,34
David Rundblad,Pittsburgh,29,57,69,72,62,62,72,70,65,64,70,53,30,30
Matt Murray,Pittsburgh,25,83,90,83,83,76,83,90,88,87,0,0,35,33
Anthony Beauvillier,Pittsburgh,22,69,75,66,75,70,77,75,73,72,69,73,37,37
Fredrik Olofsson,Pittsburgh,23,65,71,70,61,74,61,67,66,68,67,70,25,25
David Backes,Pittsburgh,35,82,67,80,78,72,61,66,76,78,73,73,85,77
Andrew Hammond,Pittsburgh,32,80,82,80,76,79,79,81,77,82,0,0,34,34
Tyler Myers,Pittsburgh,30,74,72,82,81,68,68,73,78,79,77,74,66,60
Marian Gaborik,Pittsburgh,38,64,75,69,75,69,71,76,74,74,65,73,82,82
Cory Conacher,Pittsburgh,30,68,77,64,72,62,65,77,73,69,65,72,43,40
Jake Bischoff,Pittsburgh,25,66,69,68,71,69,67,70,67,68,69,58,26,25
Taylor Leier,Pittsburgh,26,65,69,70,71,63,70,69,69,65,69,63,34,34
Jack Dougherty,Pittsburgh,23,72,64,70,72,60,66,68,74,70,67,66,25,25
Josh Morrissey,Pittsburgh,24,74,77,67,80,69,70,77,76,76,76,72,40,38
Ludwig Bystrom,Pittsburgh,25,63,65,69,69,73,72,63,70,66,70,65,26,25
Thomas McCollum,Pittsburgh,30,75,76,75,72,70,71,77,70,78,0,0,28,27
Sonny Milano,Pittsburgh,23,65,73,64,72,62,70,75,72,73,57,73,34,32
Nino Neiderreiter,Pittsburgh,27,71,77,73,77,72,68,77,77,80,72,76,59,54
Ryan Donato,Pittsburgh,23,66,70,68,75,64,70,72,76,78,68,73,31,35
Tyler Moy,Pittsburgh,24,65,68,69,72,68,67,67,68,67,66,67,25,25
Ryan Mantha,Pittsburgh,23,62,70,74,70,73,69,71,70,69,65,67,27,26
Evander Kane,Pittsburgh,28,82,76,77,82,72,61,76,76,78,69,80,67,61
Sebastian Aho,Pittsburgh,22,69,78,70,81,78,73,78,82,86,69,79,39,37
Mikhail Sergachev,Pittsburgh,21,70,76,74,76,66,69,78,78,80,75,73,35,35
Warren Foegele,Pittsburgh,23,72,70,68,73,65,71,69,67,68,67,71,33,34
Frank Vatrano,St. Louis,26,74,70,71,75,67,67,76,73,73,68,75,38,36
Semyon Varlamov,St. Louis,31,80,88,83,80,76,65,87,76,87,0,0,49,49
Brenden Dillon,St. Louis,29,77,68,78,77,79,65,68,74,74,79,66,59,54
Jared McCann,St. Louis,23,69,72,73,75,66,68,76,75,71,68,71,40,38
Joey Laleggia,St. Louis,27,65,66,66,69,69,68,66,67,68,68,66,28,29
Paul Postma,St. Louis,31,64,70,71,68,66,72,70,71,66,71,62,46,40
Colin Wilson,St. Louis,30,67,74,76,76,69,74,74,76,75,67,71,66,60
Miles Wood,St. Louis,24,75,71,75,74,68,55,76,73,71,68,72,38,36
Mattias Ekholm,St. Louis,29,70,72,77,83,79,70,73,79,81,79,72,55,56
Reilly Smith,St. Louis,28,69,78,72,81,71,74,77,79,82,73,74,58,58
Jordie Benn,St. Louis,32,72,73,71,79,74,70,73,74,72,75,69,56,51
Noah Hanafin,St. Louis,23,70,74,74,79,79,75,75,77,80,77,71,30,30
Peter Cehlarik,St. Louis,24,66,71,70,70,60,70,70,70,70,70,70,33,33
Cody Goloubef,St. Louis,30,68,70,74,74,62,68,71,69,65,74,61,31,28
Jonas Brodin,St. Louis,26,67,77,74,81,71,76,75,75,74,81,69,55,51
Robin Press,St. Louis,25,64,69,71,72,72,69,69,64,67,67,66,28,29
Teemu Pulkkinen,St. Louis,28,59,74,69,64,62,67,70,55,54,70,65,29,28
Brett Seney,St. Louis,24,70,70,65,71,66,63,70,73,69,70,68,26,28
Nick Jensen,St. Louis,29,68,77,72,78,70,74,76,75,72,76,65,38,36
Samuel Morin,St. Louis,24,69,67,71,69,60,60,71,60,62,66,62,30,31
Viktor Crus-Rydberg,St. Louis,25,58,68,70,71,71,70,70,62,70,66,67,28,28
Colin Greening,St. Louis,34,69,74,75,69,63,67,74,69,69,67,68,36,36
Phillip Danault,St. Louis,27,74,74,76,79,69,69,74,79,79,77,71,42,39
Tyler Toffoli,St. Louis,27,67,77,73,78,72,73,77,76,77,69,74,54,50
C.J. Franklin,St. Louis,26,70,68,71,65,72,66,71,65,68,70,70,28,26
Reid Boucher,St. Louis,26,66,70,66,73,62,75,72,70,66,66,71,39,39
Gabriel Gagne,St. Louis,23,64,72,75,63,71,73,71,66,66,69,69,25,25
Darren Helm,St. Louis,33,72,80,69,77,69,71,80,74,69,74,71,68,61
Keith Kinkaid,St. Louis,30,81,82,81,79,79,81,82,74,82,0,0,32,31
Jay McClement,St. Louis,37,70,69,70,73,72,70,68,67,62,68,66,70,71
Ben Scrivens,St. Louis,33,80,81,81,80,76,82,79,73,79,0,0,33,33
Jake Evans,St. Louis,23,64,68,70,63,72,74,74,69,68,70,69,25,25
Jesse Graham,St. Louis,25,66,67,67,67,69,68,67,67,66,67,64,27,27
Jake Kupsky,St. Louis,24,65,71,76,73,67,65,71,66,66,0,2,25,25
Curtis McKenzie,St. Louis,29,76,70,72,70,65,51,71,73,71,70,66,37,36
Linus Soderstrom,St. Louis,23,69,71,72,72,70,73,68,68,72,1,2,25,27
Pavel Zacha,St. Louis,22,69,72,74,76,68,70,72,75,73,70,70,38,36
Jakub Zboril,St. Louis,23,68,69,69,69,60,70,70,60,62,64,62,28,28
Evan Cormier,St. Louis,22,63,76,72,69,63,66,72,70,75,2,1,25,25
Brad Morrison,St. Louis,23,63,71,70,72,71,71,70,75,70,63,65,25,27
Mitch Callahan,St. Louis,28,69,69,67,68,61,70,69,60,59,69,60,27,27
Tom Kuhnhackl,St. Louis,28,73,69,72,71,67,69,72,71,68,72,65,40,38
Robbie Russo,St. Louis,27,68,68,71,69,62,70,67,60,61,69,62,28,27
John Tavares,St. Louis,29,70,78,74,83,80,70,78,82,86,70,86,72,71
Carey Price,San Jose,32,89,90,87,86,78,84,90,81,90,0,0,50,50
Marc-Edouard Vlasic,San Jose,32,68,77,73,82,74,72,77,77,75,82,72,87,78
Marek Mazanec,San Jose,28,78,78,76,76,73,77,77,78,77,2,2,30,26
Ron Hainsey,San Jose,38,72,70,75,81,78,74,70,75,70,78,69,95,84
Dougie Hamilton,San Jose,26,72,72,77,80,80,68,74,78,82,74,79,56,52
Olli Maata,San Jose,25,72,74,73,78,68,75,74,75,77,77,68,49,45
Connor Brickley,San Jose,28,75,71,72,71,65,65,70,74,70,67,66,34,33
Conner Bleackley,San Jose,24,74,72,70,71,61,61,74,73,63,68,60,25,25
Brendan Gaunce,San Jose,25,71,70,71,72,65,68,77,67,59,67,63,37,35
Andrei Markov,San Jose,41,69,70,70,74,70,72,70,71,71,71,70,78,77
Sean Monahan,San Jose,25,68,76,76,81,77,77,76,82,84,71,81,54,55
Glenn Gawdin,San Jose,22,69,63,69,70,71,70,72,69,69,65,68,27,25
Chris Tierney,San Jose,25,67,72,71,78,79,76,77,77,77,70,71,47,44
Tobias Lindberg,San Jose,24,69,68,74,69,60,66,74,69,69,67,60,25,25
Jamie Benn,San Jose,30,78,79,80,82,78,67,78,82,83,71,81,72,76
Jaccob Slavin,San Jose,25,74,75,76,83,81,80,76,78,79,82,72,43,41
Erik Haula,San Jose,28,69,78,70,76,68,68,77,74,76,73,74,51,48
John Gilmour,San Jose,26,70,69,69,70,61,68,71,67,67,69,70,31,31
Max Domi,San Jose,25,71,80,72,79,72,64,80,81,79,71,73,43,41
Jesper Bratt,San Jose,21,66,75,65,77,67,75,75,78,76,67,72,33,32
Antti Niemi,San Jose,36,81,81,78,81,76,81,79,75,79,0,0,46,42
Tony Cameranesi,San Jose,26,60,67,69,73,73,70,70,64,66,64,66,26,26
Benoit Pouliot,San Jose,33,70,73,74,75,71,66,73,70,66,69,72,72,64
Colton Sceviour,San Jose,30,73,74,71,74,69,71,74,73,68,70,69,52,47
Ben Harpur,San Jose,25,74,67,73,74,64,65,69,62,59,67,62,35,33
Nick Ritchie,San Jose,24,79,72,77,74,69,59,71,75,75,71,70,41,39
Jake DeBrusk,San Jose,23,68,75,72,77,69,73,75,76,78,69,77,33,32
Zachary Fucale,San Jose,24,74,77,74,72,71,67,78,72,75,0,3,26,26
Tomas Tatar,San Jose,29,70,78,66,79,79,70,78,76,78,70,76,57,53
Brock Nelson,San Jose,28,70,74,76,78,83,70,74,76,75,70,75,54,51
Carl Gunnarsson,Tampa Bay,33,67,74,72,74,67,75,74,68,65,76,67,66,60
Antoine Bibeau,Tampa Bay,25,73,78,75,77,79,78,79,75,74,0,0,30,29
Nick Leddy,Tampa Bay,29,69,77,72,82,80,78,77,79,78,77,73,66,61
Kyle Turris,Tampa Bay,30,67,77,68,80,70,69,77,78,79,69,74,70,63
Jordan Nolan,Tampa Bay,30,74,69,78,70,66,55,71,66,60,71,65,54,49
Jordan Caron,Tampa Bay,29,69,70,75,68,62,65,68,61,57,70,59,32,31
Michael Blunden,Tampa Bay,33,71,69,77,73,72,61,70,67,70,69,69,32,32
Bobby Ryan,Tampa Bay,33,73,76,74,78,70,69,75,77,76,68,73,77,70
Marcus Hogberg,Tampa Bay,25,68,72,72,74,75,77,81,75,76,0,0,27,29
Matt Read,Tampa Bay,33,70,76,69,75,66,77,76,71,72,69,70,58,54
Nicolas Deslauriers,Tampa Bay,29,80,72,75,70,67,59,72,66,61,73,65,47,44
Jason Demers,Tampa Bay,31,71,75,72,79,68,68,75,74,74,75,71,67,61
Peter Mueller,Tampa Bay,31,67,69,73,69,63,71,68,69,67,64,68,40,40
Anders Nilsson,Tampa Bay,30,77,83,88,78,74,71,82,77,82,0,0,31,31
Connor Brown,Tampa Bay,26,67,75,68,76,79,77,75,74,70,72,71,40,38
Josh Anderson,Tampa Bay,25,79,72,77,77,70,64,77,74,73,70,76,40,37
Mike Condon,Tampa Bay,29,79,80,81,74,79,81,80,79,80,0,0,32,31
Christian Wolanin,Tampa Bay,25,66,71,72,70,62,70,72,70,70,72,70,33,32
Marcus Foligno,Tampa Bay,28,82,72,77,74,78,61,71,73,68,68,69,57,52
Zach Boychuk,Tampa Bay,30,64,71,65,66,61,75,71,65,61,65,63,31,31
Corey Tropp,Tampa Bay,30,69,70,66,69,62,55,70,69,69,70,62,32,31
Chris Bourque,Tampa Bay,34,69,74,65,71,62,68,75,72,68,69,63,31,30
Shane Prince,Tampa Bay,27,66,73,69,71,65,69,73,70,69,70,66,39,36
Brendan Guhle,Tampa Bay,22,67,69,71,70,60,69,71,70,69,68,62,38,33
Caleb Jones,Tampa Bay,22,69,70,75,69,60,70,70,69,69,73,69,25,25
Patrik Sieloff,Tampa Bay,25,63,67,67,73,72,69,73,69,70,66,66,30,29
Terrence Amorosa,Tampa Bay,25,64,67,70,70,68,71,69,70,67,64,65,28,29
Tommy Vannelli,Tampa Bay,25,65,67,71,71,71,70,70,66,65,68,66,27,29
Christian Jaros,Tampa Bay,23,74,70,75,72,64,68,71,71,70,73,63,32,34
Zach Werenski,Tampa Bay,22,68,80,74,82,78,78,80,79,82,76,77,38,37
Erik Condra,Tampa Bay,33,66,74,68,72,63,67,74,69,66,73,67,37,37
Alex Tuch,Tampa Bay,23,74,72,77,78,66,75,72,77,78,69,74,35,33
Thomas Chabot,Tampa Bay,23,70,74,73,81,65,74,75,79,78,73,76,33,32
Filip Chlapik,Tampa Bay,22,70,69,70,70,60,69,73,70,70,63,67,30,30
Jonathan Dahlen,Tampa Bay,22,65,69,66,70,69,69,64,66,71,69,63,25,25
Jake Allen,Tampa Bay,29,84,86,83,81,74,80,89,74,89,0,0,35,35
Nick Seeler,Tampa Bay,26,73,68,73,71,66,60,67,68,65,74,64,31,32
Lee Stempniak,Tampa Bay,37,71,75,66,77,69,71,75,75,77,69,72,89,80
Chris Kreider,Tampa Bay,28,76,77,77,79,70,64,77,77,80,71,78,54,55
Tage Thompson,Tampa Bay,22,68,66,76,73,66,69,70,70,65,67,68,33,33
Nick Bjugstad,Tampa Bay,27,73,72,80,76,68,69,73,75,75,69,73,53,49
Ivan Barbashev,Toronto,24,69,71,71,72,66,75,71,73,66,71,72,36,35
Patrik Nemeth,Toronto,28,74,69,76,77,68,68,70,71,66,74,64,41,40
Alexei Marchenko,Toronto,28,69,66,73,73,72,72,73,70,69,71,69,28,26
Brandon Crombeen,Toronto,34,82,69,81,74,75,45,69,70,70,71,69,46,45
Andrej Nestrasil,Toronto,29,61,68,75,66,63,75,69,68,66,67,59,30,31
Yannick Weber,Toronto,31,67,75,70,71,68,69,75,68,66,76,67,58,51
Auston Matthews,Toronto,22,71,79,79,80,69,78,79,80,85,70,89,38,36
Nick Schmaltz,Toronto,24,66,75,71,77,67,76,73,77,77,68,71,38,36
Braydon Coburn,Toronto,35,71,72,82,77,75,67,72,73,70,76,68,85,76
