name,teamName,age,it,sp,st,en,du,di,sk,pa,pc,df,sc,ex,ld
Viktor Arvidsson,Rangers,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Roman Josi,Rangers,0,0,0,0,0,0,0,0,84,83,0,0,0,0
Jared Spurgeon,Rangers,0,0,0,0,0,0,0,0,79,80,0,0,0,0
Johnny Gaudreau,Rangers,0,0,0,0,0,0,0,0,90,89,0,0,0,0
Henrik Lundqvist,Rangers,0,0,0,0,0,0,0,0,82,86,0,0,0,0
Paul Ladue,Rangers,0,0,0,0,0,0,0,0,74,76,0,0,0,0
Devin Shore,Rangers,0,0,0,0,0,0,0,0,75,73,0,0,0,0
Zach Hyman,Rangers,0,0,0,0,0,0,0,0,75,73,0,0,0,0
Vince Dunn,Rangers,0,0,0,0,0,0,0,0,77,80,0,0,0,0
Nicolas Roy,Rangers,0,0,0,0,0,0,0,0,60,60,0,0,0,0
Blaine Byron,Rangers,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Alexandre Carrier,Rangers,0,0,0,0,0,0,0,0,60,56,0,0,0,0
Mike Reilly,Rangers,0,0,0,0,0,0,0,0,72,72,0,0,0,0
Jujhar Khaira,Rangers,0,0,0,0,0,0,0,0,72,69,0,0,0,0
Jimmy Howard,Rangers,0,0,0,0,0,0,0,0,78,86,0,0,0,0
David Rittich,Rangers,0,0,0,0,0,0,0,0,80,85,0,0,0,0
Jonathan Huberdeau,Rangers,0,0,0,0,0,0,0,0,86,87,0,0,0,0
Hayden Hawkey,Rangers,0,0,0,0,0,0,0,0,71,70,0,0,0,0
Mikael Granlund,Rangers,0,0,0,0,0,0,0,0,83,82,0,0,0,0
Riley Barber,Rangers,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Jon Merrill,Rangers,0,0,0,0,0,0,0,0,70,69,0,0,0,0
Tyson Barrie,Rangers,0,0,0,0,0,0,0,0,85,82,0,0,0,0
Oscar Klefbom,Rangers,0,0,0,0,0,0,0,0,78,80,0,0,0,0
Mason Appleton,Rangers,0,0,0,0,0,0,0,0,70,67,0,0,0,0
Brett Connolly,Rangers,0,0,0,0,0,0,0,0,74,74,0,0,0,0
Matt Hunwick,Rangers,0,0,0,0,0,0,0,0,73,70,0,0,0,0
Patrice Bergeron,Rangers,0,0,0,0,0,0,0,0,84,89,0,0,0,0
Jonathan Drouin,Rangers,0,0,0,0,0,0,0,0,79,82,0,0,0,0
Jonathan Toews,Ottawa,0,0,0,0,0,0,0,0,81,84,0,0,0,0
Jimmy Hayes,Ottawa,0,0,0,0,0,0,0,0,71,67,0,0,0,0
Ondrej Palat,Ottawa,0,0,0,0,0,0,0,0,80,81,0,0,0,0
Mario Lucia,Ottawa,0,0,0,0,0,0,0,0,67,65,0,0,0,0
Brian Gibbons,Ottawa,0,0,0,0,0,0,0,0,74,71,0,0,0,0
Antoine Roussel,Ottawa,0,0,0,0,0,0,0,0,75,74,0,0,0,0
Tyler Pitlick,Ottawa,0,0,0,0,0,0,0,0,70,63,0,0,0,0
Xavier Ouellet,Ottawa,0,0,0,0,0,0,0,0,69,67,0,0,0,0
Mikko Koskinen,Ottawa,0,0,0,0,0,0,0,0,76,82,0,0,0,0
Michael Stone,Ottawa,0,0,0,0,0,0,0,0,72,73,0,0,0,0
Michael Chaput,Ottawa,0,0,0,0,0,0,0,0,67,63,0,0,0,0
Jordan Martinook,Ottawa,0,0,0,0,0,0,0,0,73,70,0,0,0,0
Ryan Murray,Ottawa,0,0,0,0,0,0,0,0,77,73,0,0,0,0
Anthony Stolarz,Ottawa,0,0,0,0,0,0,0,0,81,82,0,0,0,0
Ben Chiarot,Ottawa,0,0,0,0,0,0,0,0,74,69,0,0,0,0
Melker Karlsson,Ottawa,0,0,0,0,0,0,0,0,70,65,0,0,0,0
Matthew Nieto,Ottawa,0,0,0,0,0,0,0,0,74,69,0,0,0,0
Timo Meier,Ottawa,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Jason Chimera,Ottawa,0,0,0,0,0,0,0,0,73,70,0,0,0,0
Riley Sheahan,Ottawa,0,0,0,0,0,0,0,0,74,70,0,0,0,0
Chris Driedger,Ottawa,0,0,0,0,0,0,0,0,76,76,0,0,0,0
Jon Marchessault,Ottawa,0,0,0,0,0,0,0,0,80,83,0,0,0,0
Tyler Bozak,Ottawa,0,0,0,0,0,0,0,0,78,81,0,0,0,0
Jonathan Ericsson,Ottawa,0,0,0,0,0,0,0,0,68,67,0,0,0,0
Freddie Hamilton,Ottawa,0,0,0,0,0,0,0,0,64,60,0,0,0,0
Tanner Richard,Ottawa,0,0,0,0,0,0,0,0,60,61,0,0,0,0
Henrik Zetterberg,Ottawa,0,0,0,0,0,0,0,0,76,76,0,0,0,0
Luke Witkowski,Ottawa,0,0,0,0,0,0,0,0,64,64,0,0,0,0
Marc-Andre Fleury,Ottawa,0,0,0,0,0,0,0,0,80,91,0,0,0,0
Zane McIntyre,Ottawa,0,0,0,0,0,0,0,0,73,77,0,0,0,0
Blake Coleman,Ottawa,0,0,0,0,0,0,0,0,72,69,0,0,0,0
Tommy Wingels,Ottawa,0,0,0,0,0,0,0,0,71,66,0,0,0,0
Michael Paliotta,Ottawa,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Laurent Brossoit,Ottawa,0,0,0,0,0,0,0,0,79,80,0,0,0,0
Zach Sanford,Ottawa,0,0,0,0,0,0,0,0,73,66,0,0,0,0
Roman Lyubimov,Ottawa,0,0,0,0,0,0,0,0,64,57,0,0,0,0
David Booth,Ottawa,0,0,0,0,0,0,0,0,67,62,0,0,0,0
Miro Aaltonen,Ottawa,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Eric Comrie,Ottawa,0,0,0,0,0,0,0,0,71,74,0,0,0,0
Loic Leduc,Ottawa,0,0,0,0,0,0,0,0,60,60,0,0,0,0
Mark Barberio,Philly,0,0,0,0,0,0,0,0,72,73,0,0,0,0
Dennis Everberg,Philly,0,0,0,0,0,0,0,0,72,68,0,0,0,0
Brandon Pirri,Philly,0,0,0,0,0,0,0,0,72,74,0,0,0,0
Paul Byron,Philly,0,0,0,0,0,0,0,0,74,75,0,0,0,0
Josh Manson,Philly,0,0,0,0,0,0,0,0,75,74,0,0,0,0
Griffin Reinhart,Philly,0,0,0,0,0,0,0,0,61,60,0,0,0,0
Andy Greene,Philly,0,0,0,0,0,0,0,0,73,73,0,0,0,0
Martin Marincin,Philly,0,0,0,0,0,0,0,0,72,69,0,0,0,0
Johan Gustafsson,Philly,0,0,0,0,0,0,0,0,69,77,0,0,0,0
Nikita Scherbak,Philly,0,0,0,0,0,0,0,0,65,62,0,0,0,0
Raphael Diaz,Philly,0,0,0,0,0,0,0,0,64,63,0,0,0,0
Alex Broadhurst,Philly,0,0,0,0,0,0,0,0,60,62,0,0,0,0
Nic Dowd,Philly,0,0,0,0,0,0,0,0,73,72,0,0,0,0
Johan Alm,Philly,0,0,0,0,0,0,0,0,65,66,0,0,0,0
Anthony DeAngelo,Philly,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Nail Yakupov,Philly,0,0,0,0,0,0,0,0,72,69,0,0,0,0
Louis Domingue,Philly,0,0,0,0,0,0,0,0,80,82,0,0,0,0
Blake Pietila,Philly,0,0,0,0,0,0,0,0,66,61,0,0,0,0
Anton Forsberg,Philly,0,0,0,0,0,0,0,0,81,80,0,0,0,0
Kevin Gravel,Philly,0,0,0,0,0,0,0,0,67,67,0,0,0,0
Barclay Goodrow,Philly,0,0,0,0,0,0,0,0,72,70,0,0,0,0
Kevin Labanc,Philly,0,0,0,0,0,0,0,0,78,82,0,0,0,0
Seth Helgeson,Philly,0,0,0,0,0,0,0,0,62,61,0,0,0,0
Kenny Agostino,Philly,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Calvin De Haan,Philly,0,0,0,0,0,0,0,0,75,74,0,0,0,0
Mathieu Perreault,Philly,0,0,0,0,0,0,0,0,77,78,0,0,0,0
Scott Wilson,Philly,0,0,0,0,0,0,0,0,72,67,0,0,0,0
Miikka Salomaki,Philly,0,0,0,0,0,0,0,0,68,65,0,0,0,0
Garrett Noonan,Philly,0,0,0,0,0,0,0,0,66,64,0,0,0,0
Patrick Maroon,Philly,0,0,0,0,0,0,0,0,76,76,0,0,0,0
Niklas Lundstrom,Philly,0,0,0,0,0,0,0,0,77,76,0,0,0,0
Joel Lowry,Philly,0,0,0,0,0,0,0,0,67,66,0,0,0,0
Sean Kuraly,Philly,0,0,0,0,0,0,0,0,72,68,0,0,0,0
Jason Kasdorf,Philly,0,0,0,0,0,0,0,0,76,76,0,0,0,0
Brett Bulmer,Philly,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Tomas Nosek,Philly,0,0,0,0,0,0,0,0,71,68,0,0,0,0
Greg Pateryn,Philly,0,0,0,0,0,0,0,0,69,67,0,0,0,0
Vojtech Mozik,Phoenix,0,0,0,0,0,0,0,0,60,57,0,0,0,0
Samuel Blais,Phoenix,0,0,0,0,0,0,0,0,68,69,0,0,0,0
Richard Bachman,Phoenix,0,0,0,0,0,0,0,0,73,82,0,0,0,0
David Elsner,Phoenix,0,0,0,0,0,0,0,0,58,58,0,0,0,0
Cristopher Nilstorp,Phoenix,0,0,0,0,0,0,0,0,71,76,0,0,0,0
Michael Duco,Phoenix,0,0,0,0,0,0,0,0,65,65,0,0,0,0
Matt Watkins,Phoenix,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Matt Nickerson,Phoenix,0,0,0,0,0,0,0,0,51,51,0,0,0,0
Jakub Kovar,Phoenix,0,0,0,0,0,0,0,0,78,78,0,0,0,0
Cal O'Reilly,Phoenix,0,0,0,0,0,0,0,0,69,67,0,0,0,0
Patrice Cormier,Phoenix,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Michael Hutchinson,Phoenix,0,0,0,0,0,0,0,0,78,81,0,0,0,0
Rob Schremp,Phoenix,0,0,0,0,0,0,0,0,74,71,0,0,0,0
Ilari Filppula,Phoenix,0,0,0,0,0,0,0,0,66,66,0,0,0,0
Darren Archibald,Phoenix,0,0,0,0,0,0,0,0,73,69,0,0,0,0
Andrew Mangiapane,Phoenix,0,0,0,0,0,0,0,0,69,66,0,0,0,0
Teemu Hartikainen,Phoenix,0,0,0,0,0,0,0,0,72,68,0,0,0,0
Fabian Brunnstrom,Phoenix,0,0,0,0,0,0,0,0,63,60,0,0,0,0
Taylor Chorney,Phoenix,0,0,0,0,0,0,0,0,70,67,0,0,0,0
Jared Staal,Phoenix,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Max Reinhart,Phoenix,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Ty Wishart,Phoenix,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Anton Lander,Phoenix,0,0,0,0,0,0,0,0,70,65,0,0,0,0
Josh Archibald,Phoenix,0,0,0,0,0,0,0,0,72,69,0,0,0,0
Kirill Tulupov,Phoenix,0,0,0,0,0,0,0,0,62,62,0,0,0,0
Taylor Fedun,Phoenix,0,0,0,0,0,0,0,0,71,71,0,0,0,0
Yohann Auvitu,Phoenix,0,0,0,0,0,0,0,0,71,72,0,0,0,0
Kyle Cumiskey,Phoenix,0,0,0,0,0,0,0,0,51,50,0,0,0,0
Ty Rattie,Phoenix,0,0,0,0,0,0,0,0,70,66,0,0,0,0
Linus Omark,Phoenix,0,0,0,0,0,0,0,0,76,73,0,0,0,0
Mathieu Brunelle,Phoenix,0,0,0,0,0,0,0,0,62,58,0,0,0,0
Brad Hunt,Phoenix,0,0,0,0,0,0,0,0,74,76,0,0,0,0
Marc Cheverie,Phoenix,0,0,0,0,0,0,0,0,65,75,0,0,0,0
Adam Pardy,Phoenix,0,0,0,0,0,0,0,0,68,67,0,0,0,0
Josh Winquist,Phoenix,0,0,0,0,0,0,0,0,64,65,0,0,0,0
Yorick Trielle,Phoenix,0,0,0,0,0,0,0,0,62,62,0,0,0,0
Radel Fazleev,Phoenix,0,0,0,0,0,0,0,0,64,57,0,0,0,0
Matt O'Connor,Phoenix,0,0,0,0,0,0,0,0,77,77,0,0,0,0
Anders Lindback,Pittsburgh,0,0,0,0,0,0,0,0,72,79,0,0,0,0
Adam Pelech,Pittsburgh,0,0,0,0,0,0,0,0,75,69,0,0,0,0
Anders Lee,Pittsburgh,0,0,0,0,0,0,0,0,75,77,0,0,0,0
JT Miller,Pittsburgh,0,0,0,0,0,0,0,0,79,79,0,0,0,0
Steve Bernier,Pittsburgh,0,0,0,0,0,0,0,0,69,68,0,0,0,0
Derrick Pouliot,Pittsburgh,0,0,0,0,0,0,0,0,74,74,0,0,0,0
Rob O'Gara,Pittsburgh,0,0,0,0,0,0,0,0,67,67,0,0,0,0
Andy Welinski,Pittsburgh,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Brendan Leipsic,Pittsburgh,0,0,0,0,0,0,0,0,75,73,0,0,0,0
Anders Bjork,Pittsburgh,0,0,0,0,0,0,0,0,74,74,0,0,0,0
Mats Zuccarello,Pittsburgh,0,0,0,0,0,0,0,0,81,79,0,0,0,0
Marc-Andre Gragnani,Pittsburgh,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Shawn Matthias,Pittsburgh,0,0,0,0,0,0,0,0,69,65,0,0,0,0
Travis Zajac,Pittsburgh,0,0,0,0,0,0,0,0,77,76,0,0,0,0
Landon Ferraro,Pittsburgh,0,0,0,0,0,0,0,0,67,62,0,0,0,0
Craig Smith,Pittsburgh,0,0,0,0,0,0,0,0,75,77,0,0,0,0
Dmitry Kulikov,Pittsburgh,0,0,0,0,0,0,0,0,70,71,0,0,0,0
Marko Dano,Pittsburgh,0,0,0,0,0,0,0,0,69,65,0,0,0,0
Thomas Hickey,Pittsburgh,0,0,0,0,0,0,0,0,74,72,0,0,0,0
Dmitry Orlov,Pittsburgh,0,0,0,0,0,0,0,0,77,77,0,0,0,0
Mathew Barzal,Pittsburgh,0,0,0,0,0,0,0,0,83,83,0,0,0,0
Jonathan Bernier,Pittsburgh,0,0,0,0,0,0,0,0,76,84,0,0,0,0
Ryan Nugent-Hopkins,Pittsburgh,0,0,0,0,0,0,0,0,79,81,0,0,0,0
Curtis Lazar,Pittsburgh,0,0,0,0,0,0,0,0,72,69,0,0,0,0
Ryan Pulock,Pittsburgh,0,0,0,0,0,0,0,0,78,79,0,0,0,0
David Rundblad,Pittsburgh,0,0,0,0,0,0,0,0,65,64,0,0,0,0
Matt Murray,Pittsburgh,0,0,0,0,0,0,0,0,88,87,0,0,0,0
Anthony Beauvillier,Pittsburgh,0,0,0,0,0,0,0,0,73,72,0,0,0,0
Fredrik Olofsson,Pittsburgh,0,0,0,0,0,0,0,0,66,68,0,0,0,0
David Backes,Pittsburgh,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Andrew Hammond,Pittsburgh,0,0,0,0,0,0,0,0,77,82,0,0,0,0
Tyler Myers,Pittsburgh,0,0,0,0,0,0,0,0,78,79,0,0,0,0
Marian Gaborik,Pittsburgh,0,0,0,0,0,0,0,0,74,74,0,0,0,0
Cory Conacher,Pittsburgh,0,0,0,0,0,0,0,0,73,69,0,0,0,0
Jake Bischoff,Pittsburgh,0,0,0,0,0,0,0,0,67,68,0,0,0,0
Taylor Leier,Pittsburgh,0,0,0,0,0,0,0,0,69,65,0,0,0,0
Jack Dougherty,Pittsburgh,0,0,0,0,0,0,0,0,74,70,0,0,0,0
Josh Morrissey,Pittsburgh,0,0,0,0,0,0,0,0,76,76,0,0,0,0
Ludwig Bystrom,Pittsburgh,0,0,0,0,0,0,0,0,70,66,0,0,0,0
Thomas McCollum,Pittsburgh,0,0,0,0,0,0,0,0,70,78,0,0,0,0
Sonny Milano,Pittsburgh,0,0,0,0,0,0,0,0,72,73,0,0,0,0
Nino Neiderreiter,Pittsburgh,0,0,0,0,0,0,0,0,77,80,0,0,0,0
Ryan Donato,Pittsburgh,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Tyler Moy,Pittsburgh,0,0,0,0,0,0,0,0,68,67,0,0,0,0
Ryan Mantha,Pittsburgh,0,0,0,0,0,0,0,0,70,69,0,0,0,0
Evander Kane,Pittsburgh,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Sebastian Aho,Pittsburgh,0,0,0,0,0,0,0,0,82,86,0,0,0,0
Mikhail Sergachev,Pittsburgh,0,0,0,0,0,0,0,0,78,80,0,0,0,0
Warren Foegele,Pittsburgh,0,0,0,0,0,0,0,0,67,68,0,0,0,0
Frank Vatrano,St. Louis,0,0,0,0,0,0,0,0,73,73,0,0,0,0
Semyon Varlamov,St. Louis,0,0,0,0,0,0,0,0,76,87,0,0,0,0
Brenden Dillon,St. Louis,0,0,0,0,0,0,0,0,74,74,0,0,0,0
Jared McCann,St. Louis,0,0,0,0,0,0,0,0,75,71,0,0,0,0
Joey Laleggia,St. Louis,0,0,0,0,0,0,0,0,67,68,0,0,0,0
Paul Postma,St. Louis,0,0,0,0,0,0,0,0,71,66,0,0,0,0
Colin Wilson,St. Louis,0,0,0,0,0,0,0,0,76,75,0,0,0,0
Miles Wood,St. Louis,0,0,0,0,0,0,0,0,73,71,0,0,0,0
Mattias Ekholm,St. Louis,0,0,0,0,0,0,0,0,79,81,0,0,0,0
Reilly Smith,St. Louis,0,0,0,0,0,0,0,0,79,82,0,0,0,0
Jordie Benn,St. Louis,0,0,0,0,0,0,0,0,74,72,0,0,0,0
Noah Hanafin,St. Louis,0,0,0,0,0,0,0,0,77,80,0,0,0,0
Peter Cehlarik,St. Louis,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Cody Goloubef,St. Louis,0,0,0,0,0,0,0,0,69,65,0,0,0,0
Jonas Brodin,St. Louis,0,0,0,0,0,0,0,0,75,74,0,0,0,0
Robin Press,St. Louis,0,0,0,0,0,0,0,0,64,67,0,0,0,0
Brett Seney,St. Louis,0,0,0,0,0,0,0,0,73,69,0,0,0,0
Nick Jensen,St. Louis,0,0,0,0,0,0,0,0,75,72,0,0,0,0
Samuel Morin,St. Louis,0,0,0,0,0,0,0,0,60,62,0,0,0,0
Colin Greening,St. Louis,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Phillip Danault,St. Louis,0,0,0,0,0,0,0,0,79,79,0,0,0,0
Tyler Toffoli,St. Louis,0,0,0,0,0,0,0,0,76,77,0,0,0,0
C.J. Franklin,St. Louis,0,0,0,0,0,0,0,0,65,68,0,0,0,0
Reid Boucher,St. Louis,0,0,0,0,0,0,0,0,70,66,0,0,0,0
Gabriel Gagne,St. Louis,0,0,0,0,0,0,0,0,66,66,0,0,0,0
Darren Helm,St. Louis,0,0,0,0,0,0,0,0,74,69,0,0,0,0
Keith Kinkaid,St. Louis,0,0,0,0,0,0,0,0,74,82,0,0,0,0
Ben Scrivens,St. Louis,0,0,0,0,0,0,0,0,73,79,0,0,0,0
Jake Evans,St. Louis,0,0,0,0,0,0,0,0,69,68,0,0,0,0
Jesse Graham,St. Louis,0,0,0,0,0,0,0,0,67,66,0,0,0,0
Jake Kupsky,St. Louis,0,0,0,0,0,0,0,0,66,66,0,0,0,0
Curtis McKenzie,St. Louis,0,0,0,0,0,0,0,0,73,71,0,0,0,0
Linus Soderstrom,St. Louis,0,0,0,0,0,0,0,0,68,72,0,0,0,0
Pavel Zacha,St. Louis,0,0,0,0,0,0,0,0,75,73,0,0,0,0
Jakub Zboril,St. Louis,0,0,0,0,0,0,0,0,60,62,0,0,0,0
Evan Cormier,St. Louis,0,0,0,0,0,0,0,0,70,75,0,0,0,0
Brad Morrison,St. Louis,0,0,0,0,0,0,0,0,75,70,0,0,0,0
Tom Kuhnhackl,St. Louis,0,0,0,0,0,0,0,0,71,68,0,0,0,0
Robbie Russo,St. Louis,0,0,0,0,0,0,0,0,60,61,0,0,0,0
John Tavares,St. Louis,0,0,0,0,0,0,0,0,82,86,0,0,0,0
Carey Price,San Jose,0,0,0,0,0,0,0,0,81,90,0,0,0,0
Marc-Edouard Vlasic,San Jose,0,0,0,0,0,0,0,0,77,75,0,0,0,0
Marek Mazanec,San Jose,0,0,0,0,0,0,0,0,78,77,0,0,0,0
Ron Hainsey,San Jose,0,0,0,0,0,0,0,0,75,70,0,0,0,0
Dougie Hamilton,San Jose,0,0,0,0,0,0,0,0,78,82,0,0,0,0
Olli Maata,San Jose,0,0,0,0,0,0,0,0,75,77,0,0,0,0
Connor Brickley,San Jose,0,0,0,0,0,0,0,0,74,70,0,0,0,0
Conner Bleackley,San Jose,0,0,0,0,0,0,0,0,73,63,0,0,0,0
Brendan Gaunce,San Jose,0,0,0,0,0,0,0,0,67,59,0,0,0,0
Andrei Markov,San Jose,0,0,0,0,0,0,0,0,71,71,0,0,0,0
Sean Monahan,San Jose,0,0,0,0,0,0,0,0,82,84,0,0,0,0
Glenn Gawdin,San Jose,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Chris Tierney,San Jose,0,0,0,0,0,0,0,0,77,77,0,0,0,0
Tobias Lindberg,San Jose,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Jamie Benn,San Jose,0,0,0,0,0,0,0,0,82,83,0,0,0,0
Jaccob Slavin,San Jose,0,0,0,0,0,0,0,0,78,79,0,0,0,0
Erik Haula,San Jose,0,0,0,0,0,0,0,0,74,76,0,0,0,0
John Gilmour,San Jose,0,0,0,0,0,0,0,0,67,67,0,0,0,0
Max Domi,San Jose,0,0,0,0,0,0,0,0,81,79,0,0,0,0
Jesper Bratt,San Jose,0,0,0,0,0,0,0,0,78,76,0,0,0,0
Antti Niemi,San Jose,0,0,0,0,0,0,0,0,75,79,0,0,0,0
Tony Cameranesi,San Jose,0,0,0,0,0,0,0,0,64,66,0,0,0,0
Benoit Pouliot,San Jose,0,0,0,0,0,0,0,0,70,66,0,0,0,0
Colton Sceviour,San Jose,0,0,0,0,0,0,0,0,73,68,0,0,0,0
Ben Harpur,San Jose,0,0,0,0,0,0,0,0,62,59,0,0,0,0
Nick Ritchie,San Jose,0,0,0,0,0,0,0,0,75,75,0,0,0,0
Jake DeBrusk,San Jose,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Zachary Fucale,San Jose,0,0,0,0,0,0,0,0,72,75,0,0,0,0
Tomas Tatar,San Jose,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Brock Nelson,San Jose,0,0,0,0,0,0,0,0,76,75,0,0,0,0
Carl Gunnarsson,Tampa Bay,0,0,0,0,0,0,0,0,68,65,0,0,0,0
Antoine Bibeau,Tampa Bay,0,0,0,0,0,0,0,0,75,74,0,0,0,0
Nick Leddy,Tampa Bay,0,0,0,0,0,0,0,0,79,78,0,0,0,0
Kyle Turris,Tampa Bay,0,0,0,0,0,0,0,0,78,79,0,0,0,0
Jordan Nolan,Tampa Bay,0,0,0,0,0,0,0,0,66,60,0,0,0,0
Jordan Caron,Tampa Bay,0,0,0,0,0,0,0,0,61,57,0,0,0,0
Michael Blunden,Tampa Bay,0,0,0,0,0,0,0,0,67,70,0,0,0,0
Bobby Ryan,Tampa Bay,0,0,0,0,0,0,0,0,77,76,0,0,0,0
Marcus Hogberg,Tampa Bay,0,0,0,0,0,0,0,0,75,76,0,0,0,0
Matt Read,Tampa Bay,0,0,0,0,0,0,0,0,71,72,0,0,0,0
Nicolas Deslauriers,Tampa Bay,0,0,0,0,0,0,0,0,66,61,0,0,0,0
Jason Demers,Tampa Bay,0,0,0,0,0,0,0,0,74,74,0,0,0,0
Peter Mueller,Tampa Bay,0,0,0,0,0,0,0,0,69,67,0,0,0,0
Anders Nilsson,Tampa Bay,0,0,0,0,0,0,0,0,77,82,0,0,0,0
Connor Brown,Tampa Bay,0,0,0,0,0,0,0,0,74,70,0,0,0,0
Josh Anderson,Tampa Bay,0,0,0,0,0,0,0,0,74,73,0,0,0,0
Mike Condon,Tampa Bay,0,0,0,0,0,0,0,0,79,80,0,0,0,0
Christian Wolanin,Tampa Bay,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Marcus Foligno,Tampa Bay,0,0,0,0,0,0,0,0,73,68,0,0,0,0
Zach Boychuk,Tampa Bay,0,0,0,0,0,0,0,0,65,61,0,0,0,0
Corey Tropp,Tampa Bay,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Chris Bourque,Tampa Bay,0,0,0,0,0,0,0,0,72,68,0,0,0,0
Shane Prince,Tampa Bay,0,0,0,0,0,0,0,0,70,69,0,0,0,0
Brendan Guhle,Tampa Bay,0,0,0,0,0,0,0,0,70,69,0,0,0,0
Caleb Jones,Tampa Bay,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Patrik Sieloff,Tampa Bay,0,0,0,0,0,0,0,0,69,70,0,0,0,0
Terrence Amorosa,Tampa Bay,0,0,0,0,0,0,0,0,70,67,0,0,0,0
Tommy Vannelli,Tampa Bay,0,0,0,0,0,0,0,0,66,65,0,0,0,0
Christian Jaros,Tampa Bay,0,0,0,0,0,0,0,0,71,70,0,0,0,0
Zach Werenski,Tampa Bay,0,0,0,0,0,0,0,0,79,82,0,0,0,0
Erik Condra,Tampa Bay,0,0,0,0,0,0,0,0,69,66,0,0,0,0
Alex Tuch,Tampa Bay,0,0,0,0,0,0,0,0,77,78,0,0,0,0
Thomas Chabot,Tampa Bay,0,0,0,0,0,0,0,0,79,78,0,0,0,0
Filip Chlapik,Tampa Bay,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Jonathan Dahlen,Tampa Bay,0,0,0,0,0,0,0,0,66,71,0,0,0,0
Jake Allen,Tampa Bay,0,0,0,0,0,0,0,0,74,89,0,0,0,0
Nick Seeler,Tampa Bay,0,0,0,0,0,0,0,0,68,65,0,0,0,0
Chris Kreider,Tampa Bay,0,0,0,0,0,0,0,0,77,80,0,0,0,0
Tage Thompson,Tampa Bay,0,0,0,0,0,0,0,0,70,65,0,0,0,0
Nick Bjugstad,Tampa Bay,0,0,0,0,0,0,0,0,75,75,0,0,0,0
Ivan Barbashev,Toronto,0,0,0,0,0,0,0,0,73,66,0,0,0,0
Patrik Nemeth,Toronto,0,0,0,0,0,0,0,0,71,66,0,0,0,0
Alexei Marchenko,Toronto,0,0,0,0,0,0,0,0,70,69,0,0,0,0
Brandon Crombeen,Toronto,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Andrej Nestrasil,Toronto,0,0,0,0,0,0,0,0,68,66,0,0,0,0
Yannick Weber,Toronto,0,0,0,0,0,0,0,0,68,66,0,0,0,0
Auston Matthews,Toronto,0,0,0,0,0,0,0,0,80,85,0,0,0,0
Nick Schmaltz,Toronto,0,0,0,0,0,0,0,0,77,77,0,0,0,0
Braydon Coburn,Toronto,0,0,0,0,0,0,0,0,73,70,0,0,0,0
Corey Perry,Toronto,0,0,0,0,0,0,0,0,77,77,0,0,0,0
Marcus Kruger,Toronto,0,0,0,0,0,0,0,0,72,68,0,0,0,0
Sergei Bobrovsky,Toronto,0,0,0,0,0,0,0,0,87,91,0,0,0,0
Scott Wedgewood,Toronto,0,0,0,0,0,0,0,0,75,78,0,0,0,0
Christian Folin,Toronto,0,0,0,0,0,0,0,0,70,66,0,0,0,0
Josh Leivo,Toronto,0,0,0,0,0,0,0,0,73,74,0,0,0,0
Hunter Smith,Toronto,0,0,0,0,0,0,0,0,60,62,0,0,0,0
Beau Starrett,Toronto,0,0,0,0,0,0,0,0,67,69,0,0,0,0
James van Riemsdyk,Toronto,0,0,0,0,0,0,0,0,77,79,0,0,0,0
Patric Hornqvist,Toronto,0,0,0,0,0,0,0,0,76,77,0,0,0,0
Lars Eller,Toronto,0,0,0,0,0,0,0,0,75,75,0,0,0,0
Jake Chelios,Toronto,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Slater Koekkoek,Toronto,0,0,0,0,0,0,0,0,68,65,0,0,0,0
Aaron Dell,Toronto,0,0,0,0,0,0,0,0,80,81,0,0,0,0
